Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
2024,40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,JEFFERSON,0.98892,0.84816,1.080487,1.083789,0 out of 10,0 out of 9,0 out of 10
2024,40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,0.98892,0.84816,1.030806,1.092304,0 out of 10,0 out of 9,0 out of 10
2024,40084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,SALINE,0.98892,0.84816,1.007228,1.037772,0 out of 10,0 out of 9,0 out of 10
2024,40088,MEDICAL CENTER OF SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71730,UNION,0.98892,0.84816,1.047017,1.076091,0 out of 10,0 out of 9,0 out of 10
2024,40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 INTERSTATE,LITTLE ROCK,AR,72205,PULASKI,0.98892,0.84816,1.013723,1.066898,0 out of 10,0 out of 9,0 out of 10
2024,40118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",4800 EAST JOHNSON AVENUE,JONESBORO,AR,72405,CRAIGHEAD,0.98892,0.84816,1.016239,1.014441,0 out of 10,0 out of 9,0 out of 10
2024,40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,INDEPENDENCE,0.98892,0.84816,1.011723,1.030034,0 out of 10,0 out of 9,0 out of 10
2024,40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI,0.98892,0.84816,1.110891,1.08665,0 out of 10,0 out of 9,0 out of 10
2024,40154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,FAULKNER,0.98892,0.84816,0.927584,0.961464,2 out of 10,0 out of 9,2 out of 10
2024,50006,PROVIDENCE ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,0.98892,0.84816,0.941843,0.946988,3 out of 10,0 out of 9,3 out of 10
2024,50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,0.98892,0.84816,0.95589,0.934925,4 out of 10,1 out of 9,4 out of 10
2024,50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,94117,SAN FRANCISCO,0.98892,0.84816,0.963521,0.971671,2 out of 10,0 out of 9,2 out of 10
2024,50009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,0.98892,0.84816,0.919497,0.921645,5 out of 10,0 out of 9,5 out of 10
2024,50013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,0.98892,0.84816,0.968404,1.025606,0 out of 10,0 out of 9,0 out of 10
2024,50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,0.98892,0.84816,0.914981,0.912844,5 out of 10,0 out of 9,5 out of 10
2024,50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,0.98892,0.84816,0.954851,0.96535,2 out of 10,0 out of 9,2 out of 10
2024,50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,0.98892,0.84816,1.065151,1.034503,0 out of 10,1 out of 9,1 out of 10
2024,50024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,0.98892,0.84816,1.038927,1.049492,0 out of 10,0 out of 9,0 out of 10
2024,50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,0.98892,0.84816,1.020057,1.032575,0 out of 10,0 out of 9,0 out of 10
2024,50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,0.98892,0.84816,1.017272,1.026465,0 out of 10,0 out of 9,0 out of 10
2024,50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,0.98892,0.84816,0.953982,0.842768,10 out of 10,9 out of 9,10 out of 10
2024,50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,0.98892,0.84816,0.828426,0.851042,9 out of 10,0 out of 9,9 out of 10
2024,50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,0.98892,0.84816,0.994251,1.002349,0 out of 10,0 out of 9,0 out of 10
2024,50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,0.98892,0.84816,1.019345,1.037514,0 out of 10,0 out of 9,0 out of 10
2024,50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,0.98892,0.84816,0.831885,0.824953,10 out of 10,9 out of 9,10 out of 10
2024,50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,0.98892,0.84816,0.918965,0.939347,4 out of 10,0 out of 9,4 out of 10
2024,50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,0.98892,0.84816,1.012586,0.995755,0 out of 10,1 out of 9,1 out of 10
2024,50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,0.98892,0.84816,0.903985,0.964984,2 out of 10,0 out of 9,2 out of 10
2024,50047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,0.98892,0.84816,0.942519,1.022752,0 out of 10,0 out of 9,0 out of 10
2024,50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,0.98892,0.84816,1.081527,1.133955,0 out of 10,0 out of 9,0 out of 10
2024,50055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,0.98892,0.84816,0.936485,0.950754,3 out of 10,0 out of 9,3 out of 10
2024,50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,0.98892,0.84816,1.02408,0.997497,0 out of 10,1 out of 9,1 out of 10
2024,50057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,0.98892,0.84816,0.969905,0.960231,2 out of 10,0 out of 9,2 out of 10
2024,50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,0.98892,0.84816,1.104509,1.132607,0 out of 10,0 out of 9,0 out of 10
2024,50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,0.98892,0.84816,1.006049,0.994306,0 out of 10,0 out of 9,0 out of 10
2024,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,0.98892,0.84816,1.09811,1.115738,0 out of 10,0 out of 9,0 out of 10
2024,50069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,0.98892,0.84816,1.007556,0.986486,1 out of 10,1 out of 9,1 out of 10
2024,50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,0.98892,0.84816,0.843878,0.883523,7 out of 10,0 out of 9,7 out of 10
2024,50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,0.98892,0.84816,0.917271,0.914268,5 out of 10,0 out of 9,5 out of 10
2024,50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,0.98892,0.84816,0.907131,0.975155,1 out of 10,0 out of 9,1 out of 10
2024,50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,0.98892,0.84816,0.839749,0.998787,0 out of 10,0 out of 9,0 out of 10
2024,50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,0.98892,0.84816,0.951573,0.99457,0 out of 10,0 out of 9,0 out of 10
2024,50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,0.98892,0.84816,0.786066,1.043501,0 out of 10,0 out of 9,0 out of 10
2024,50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,0.98892,0.84816,0.989215,1.028373,0 out of 10,0 out of 9,0 out of 10
2024,50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,0.98892,0.84816,0.97566,0.984391,1 out of 10,0 out of 9,1 out of 10
2024,50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,0.98892,0.84816,0.973148,0.970836,2 out of 10,0 out of 9,2 out of 10
2024,50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,SAN BERNARDINO,CA,92411,SAN BERNARDINO,0.98892,0.84816,1.096271,1.026135,0 out of 10,2 out of 9,2 out of 10
2024,50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,SONOMA,0.98892,0.84816,0.924432,0.930392,4 out of 10,0 out of 9,4 out of 10
2024,50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,FRESNO,CA,93710,FRESNO,0.98892,0.84816,0.949431,0.986563,1 out of 10,0 out of 9,1 out of 10
2024,50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,UPLAND,CA,91786,SAN BERNARDINO,0.98892,0.84816,1.054015,1.053299,0 out of 10,0 out of 9,0 out of 10
2024,50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,SAN DIEGO,CA,92123,SAN DIEGO,0.98892,0.84816,0.984151,0.967456,2 out of 10,1 out of 9,2 out of 10
2024,50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,SOLANO,0.98892,0.84816,1.009364,0.989362,0 out of 10,1 out of 9,1 out of 10
2024,50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,CA,92503,RIVERSIDE,0.98892,0.84816,1.21395,1.137009,0 out of 10,2 out of 9,2 out of 10
2024,50103,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,0.98892,0.84816,1.068018,1.01431,0 out of 10,2 out of 9,2 out of 10
2024,50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,LOS ANGELES,0.98892,0.84816,1.071637,1.095883,0 out of 10,0 out of 9,0 out of 10
2024,50107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,0.98892,0.84816,0.919149,0.927216,4 out of 10,0 out of 9,4 out of 10
2024,50108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,SACRAMENTO,CA,95816,SACRAMENTO,0.98892,0.84816,0.9736,0.957342,3 out of 10,1 out of 9,3 out of 10
2024,50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,LOMPOC,CA,93436,SANTA BARBARA,0.98892,0.84816,1.004285,1.039812,0 out of 10,0 out of 9,0 out of 10
2024,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,LOS ANGELES,0.98892,0.84816,1.055164,1.034813,0 out of 10,0 out of 9,0 out of 10
2024,50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,SAN MATEO,CA,94403,SAN MATEO,0.98892,0.84816,0.976964,0.960164,2 out of 10,1 out of 9,2 out of 10
2024,50115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,ESCONDIDO,CA,92025,SAN DIEGO,0.98892,0.84816,1.01749,1.057874,0 out of 10,0 out of 9,0 out of 10
2024,50116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,LOS ANGELES,0.98892,0.84816,1.092894,1.09712,0 out of 10,0 out of 9,0 out of 10
2024,50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH STREET,MANTECA,CA,95336,SAN JOAQUIN,0.98892,0.84816,0.957993,0.965072,2 out of 10,0 out of 9,2 out of 10
2024,50121,ADVENTIST HEALTH HANFORD,115 MALL DRIVE,HANFORD,CA,93230,KINGS,0.98892,0.84816,0.955747,0.980067,1 out of 10,0 out of 9,1 out of 10
2024,50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,SAN JOAQUIN,0.98892,0.84816,1.018542,1.019469,0 out of 10,0 out of 9,0 out of 10
2024,50124,USC VERDUGO HILLS HOSPITAL,1812 VERDUGO BLVD,GLENDALE,CA,91208,LOS ANGELES,0.98892,0.84816,1.084086,0.988678,1 out of 10,4 out of 9,4 out of 10
2024,50125,REGIONAL MEDICAL CENTER OF SAN JOSE,225 N JACKSON AVENUE,SAN JOSE,CA,95116,SANTA CLARA,0.98892,0.84816,0.968977,0.965032,2 out of 10,0 out of 9,2 out of 10
2024,50126,VALLEY PRESBYTERIAN HOSPITAL,15107 VANOWEN ST,VAN NUYS,CA,91406,LOS ANGELES,0.98892,0.84816,1.112751,1.141172,0 out of 10,0 out of 9,0 out of 10
2024,50127,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695,YOLO,0.98892,0.84816,0.902267,0.887475,7 out of 10,2 out of 9,7 out of 10
2024,50128,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056,SAN DIEGO,0.98892,0.84816,0.997091,0.994631,0 out of 10,0 out of 9,0 out of 10
2024,50129,ST BERNARDINE MEDICAL CENTER,2101 N WATERMAN AVE,SAN BERNARDINO,CA,92404,SAN BERNARDINO,0.98892,0.84816,1.032933,1.058459,0 out of 10,0 out of 9,0 out of 10
2024,50131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,MARIN,0.98892,0.84816,0.895418,0.908876,6 out of 10,0 out of 9,6 out of 10
2024,50132,SAN GABRIEL VALLEY MEDICAL CENTER,438 W LAS TUNAS DRIVE,SAN GABRIEL,CA,91776,LOS ANGELES,0.98892,0.84816,1.265463,1.174509,0 out of 10,2 out of 9,2 out of 10
2024,50133,ADVENTIST HEALTH AND RIDEOUT,726 4TH ST,MARYSVILLE,CA,95901,YUBA,0.98892,0.84816,0.973503,0.985005,1 out of 10,0 out of 9,1 out of 10
2024,50135,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,6245 DE LONGPRE AVE,HOLLYWOOD,CA,90028,LOS ANGELES,0.98892,0.84816,1.304259,1.208329,0 out of 10,2 out of 9,2 out of 10
2024,50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,SONOMA,0.98892,0.84816,0.959174,1.01395,0 out of 10,0 out of 9,0 out of 10
2024,50137,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,13652 CANTARA ST,PANORAMA CITY,CA,91402,LOS ANGELES,0.98892,0.84816,0.997212,0.861818,9 out of 10,9 out of 9,9 out of 10
2024,50138,KAISER FOUNDATION HOSPITAL - LOS ANGELES,4867 SUNSET BLVD,LOS ANGELES,CA,90027,LOS ANGELES,0.98892,0.84816,0.971853,0.995495,0 out of 10,0 out of 9,0 out of 10
2024,50139,KAISER FOUNDATION HOSPITAL - DOWNEY,9333 IMPERIAL HIGHWAY,DOWNEY,CA,90242,LOS ANGELES,0.98892,0.84816,0.79742,0.953716,3 out of 10,0 out of 9,3 out of 10
2024,50140,KAISER FOUNDATION HOSPITAL FONTANA/ONTARIO,9961 SIERRA AVE,FONTANA,CA,92335,SAN BERNARDINO,0.98892,0.84816,0.932284,0.990519,0 out of 10,0 out of 9,0 out of 10
2024,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,MONTEREY,0.98892,0.84816,0.917778,0.92989,4 out of 10,0 out of 9,4 out of 10
2024,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA,1401 SOUTH GRAND AVENUE,LOS ANGELES,CA,90015,LOS ANGELES,0.98892,0.84816,0.948809,0.963717,2 out of 10,0 out of 9,2 out of 10
2024,50150,SIERRA NEVADA MEMORIAL HOSPITAL,155 GLASSON WAY,GRASS VALLEY,CA,95945,NEVADA,0.98892,0.84816,0.923975,0.925593,5 out of 10,0 out of 9,5 out of 10
2024,50152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,SAN FRANCISCO,0.98892,0.84816,1.009419,1.067698,0 out of 10,0 out of 9,0 out of 10
2024,50158,ENCINO HOSPITAL MEDICAL CENTER,16237 VENTURA BLVD,ENCINO,CA,91436,LOS ANGELES,0.98892,0.84816,1.107182,1.120309,0 out of 10,0 out of 9,0 out of 10
2024,50159,VENTURA COUNTY MEDICAL CENTER,300 HILLMONT AVENUE,VENTURA,CA,93003,VENTURA,0.98892,0.84816,0.97277,0.980863,1 out of 10,0 out of 9,1 out of 10
2024,50168,PROVIDENCE ST. JUDE MEDICAL CENTER,101 E VALENCIA MESA DRIVE,FULLERTON,CA,92835,ORANGE,0.98892,0.84816,1.040707,1.04623,0 out of 10,0 out of 9,0 out of 10
2024,50169,PIH HEALTH HOSPITAL-WHITTIER,12401 WASHINGTON BLVD,WHITTIER,CA,90602,LOS ANGELES,0.98892,0.84816,0.949648,0.970742,2 out of 10,0 out of 9,2 out of 10
2024,50174,PROVIDENCE SANTA ROSA MEMORIAL HOSPITAL,1165 MONTGOMERY DR,SANTA ROSA,CA,95405,SONOMA,0.98892,0.84816,0.98308,1.009717,0 out of 10,0 out of 9,0 out of 10
2024,50179,EMANUEL MEDICAL CENTER,825 DELBON AVE,TURLOCK,CA,95382,STANISLAUS,0.98892,0.84816,1.030335,0.923727,5 out of 10,5 out of 9,5 out of 10
2024,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CONTRA COSTA,0.98892,0.84816,0.962518,0.986209,1 out of 10,0 out of 9,1 out of 10
2024,50191,ST MARY MEDICAL CENTER,1050 LINDEN AVE,LONG BEACH,CA,90813,LOS ANGELES,0.98892,0.84816,1.085487,1.070286,0 out of 10,0 out of 9,0 out of 10
2024,50194,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ,0.98892,0.84816,0.991904,0.930526,4 out of 10,4 out of 9,4 out of 10
2024,50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,ALAMEDA,0.98892,0.84816,0.999152,0.994375,0 out of 10,0 out of 9,0 out of 10
2024,50197,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,CA,94062,SAN MATEO,0.98892,0.84816,0.956479,0.965165,2 out of 10,0 out of 9,2 out of 10
2024,50204,PALMDALE REGIONAL MEDICAL CENTER,38600 MEDICAL CENTER DRIVE,PALMDALE,CA,93552,LOS ANGELES,0.98892,0.84816,1.045378,1.039905,0 out of 10,0 out of 9,0 out of 10
2024,50211,ALAMEDA HOSPITAL,2070 CLINTON AVENUE,ALAMEDA,CA,94501,ALAMEDA,0.98892,0.84816,1.049643,0.997956,0 out of 10,2 out of 9,2 out of 10
2024,50222,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911,SAN DIEGO,0.98892,0.84816,0.950725,0.955839,3 out of 10,0 out of 9,3 out of 10
2024,50224,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ONE HOAG DRIVE,NEWPORT BEACH,CA,92663,ORANGE,0.98892,0.84816,1.025781,1.002029,0 out of 10,1 out of 9,1 out of 10
2024,50228,ZUCKERBERG SAN FRANCISCO GENERAL HOSP & TRAUMA CTR,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,SAN FRANCISCO,0.98892,0.84816,0.973523,0.982017,1 out of 10,0 out of 9,1 out of 10
2024,50230,GARDEN GROVE HOSPITAL & MEDICAL CENTER,12601 GARDEN GROVE BLVD,GARDEN GROVE,CA,92843,ORANGE,0.98892,0.84816,1.09074,1.128901,0 out of 10,0 out of 9,0 out of 10
2024,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER,1798 N GAREY AVE,POMONA,CA,91767,LOS ANGELES,0.98892,0.84816,0.988883,0.961544,2 out of 10,1 out of 9,2 out of 10
2024,50232,FRENCH HOSPITAL MEDICAL CENTER,1911 JOHNSON AVE,SAN LUIS OBISPO,CA,93401,SAN LUIS OBISPO,0.98892,0.84816,0.95425,0.939641,4 out of 10,1 out of 9,4 out of 10
2024,50234,SHARP CORONADO HOSPITAL AND HLTHCR CTR,250 PROSPECT PLACE,CORONADO,CA,92118,SAN DIEGO,0.98892,0.84816,0.866845,0.890188,7 out of 10,0 out of 9,7 out of 10
2024,50235,PROVIDENCE SAINT JOSEPH MEDICAL CTR,501 SOUTH BUENA VISTA STREET,BURBANK,CA,91505,LOS ANGELES,0.98892,0.84816,1.013239,1.014528,0 out of 10,0 out of 9,0 out of 10
2024,50236,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,2975 N SYCAMORE DR,SIMI VALLEY,CA,93065,VENTURA,0.98892,0.84816,1.039258,0.990743,0 out of 10,2 out of 9,2 out of 10
2024,50238,USC ARCADIA HOSPITAL,300 W HUNTINGTON DR,ARCADIA,CA,91006,LOS ANGELES,0.98892,0.84816,1.136461,1.122131,0 out of 10,0 out of 9,0 out of 10
2024,50239,GLENDALE ADVENTIST MEDICAL CENTER,1509 E WILSON TERRACE,GLENDALE,CA,91206,LOS ANGELES,0.98892,0.84816,1.054543,1.067633,0 out of 10,0 out of 9,0 out of 10
2024,50242,DOMINICAN HOSPITAL,1555 SOQUEL DRIVE,SANTA CRUZ,CA,95065,SANTA CRUZ,0.98892,0.84816,0.99184,0.989766,0 out of 10,0 out of 9,0 out of 10
2024,50243,DESERT REGIONAL MEDICAL CENTER,1150 NORTH INDIAN CANYON DRIVE,PALM SPRINGS,CA,92262,RIVERSIDE,0.98892,0.84816,0.994715,1.004734,0 out of 10,0 out of 9,0 out of 10
2024,50245,ARROWHEAD REGIONAL MEDICAL CENTER,400 NORTH PEPPER AVENUE,COLTON,CA,92324,SAN BERNARDINO,0.98892,0.84816,1.052133,1.03393,0 out of 10,0 out of 9,0 out of 10
2024,50248,NATIVIDAD MEDICAL CENTER,1441 CONSTITUTION BOULEVARD,SALINAS,CA,93906,MONTEREY,0.98892,0.84816,1.067129,1.022897,0 out of 10,2 out of 9,2 out of 10
2024,50254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,95667,EL DORADO,0.98892,0.84816,0.938168,0.933206,4 out of 10,0 out of 9,4 out of 10
2024,50261,SIERRA VIEW MEDICAL CENTER,465 W PUTNAM AVE,PORTERVILLE,CA,93257,TULARE,0.98892,0.84816,0.992845,0.922888,5 out of 10,4 out of 9,5 out of 10
2024,50262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,CA,90095,LOS ANGELES,0.98892,0.84816,1.043095,1.023631,0 out of 10,0 out of 9,0 out of 10
2024,50272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,CA,92373,SAN BERNARDINO,0.98892,0.84816,0.934615,0.969211,2 out of 10,0 out of 9,2 out of 10
2024,50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,CA,94553,CONTRA COSTA,0.98892,0.84816,0.892263,0.921929,5 out of 10,0 out of 9,5 out of 10
2024,50278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,CA,91346,LOS ANGELES,0.98892,0.84816,1.035293,1.018614,0 out of 10,0 out of 9,0 out of 10
2024,50279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,CA,92252,SAN BERNARDINO,0.98892,0.84816,0.918371,0.949819,3 out of 10,0 out of 9,3 out of 10
2024,50280,MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",REDDING,CA,96001,SHASTA,0.98892,0.84816,0.992185,0.979329,1 out of 10,0 out of 9,1 out of 10
2024,50281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,CA,91801,LOS ANGELES,0.98892,0.84816,1.26527,1.201922,0 out of 10,1 out of 9,1 out of 10
2024,50283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,ALAMEDA,0.98892,0.84816,0.997261,0.999621,0 out of 10,0 out of 9,0 out of 10
2024,50289,AHMC SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,SAN MATEO,0.98892,0.84816,0.962618,0.932559,4 out of 10,2 out of 9,4 out of 10
2024,50290,SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,CA,90404,LOS ANGELES,0.98892,0.84816,0.997141,1.015374,0 out of 10,0 out of 9,0 out of 10
2024,50291,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,CA,95403,SONOMA,0.98892,0.84816,0.945273,0.973809,1 out of 10,0 out of 9,1 out of 10
2024,50292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,CA,92555,RIVERSIDE,0.98892,0.84816,1.004476,1.041908,0 out of 10,0 out of 9,0 out of 10
2024,50295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,CA,93301,KERN,0.98892,0.84816,1.005811,0.99264,0 out of 10,0 out of 9,0 out of 10
2024,50298,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW STREET,BARSTOW,CA,92311,SAN BERNARDINO,0.98892,0.84816,0.99356,0.969468,2 out of 10,1 out of 9,2 out of 10
